feature,class,structuralcategory,functionalcategory,totallength,totaldb,totaloh,fullname,CD1a-100-a,CD1a-100-b,CD1a-150-a,CD1a-150-b,CD1a-20-a,CD1a-20-b,CD1a-50-a,CD1a-50-b,CD1a-75-a,CD1a-75-b,CD1c-100-a,CD1c-100-b,CD1c-150-a,CD1c-150-b,CD1c-20-a,CD1c-20-b,CD1c-50-a,CD1c-50-b,CD1c-75-a,CD1c-75-b
,,,,,,,shortname,CD1aBa,CD1aBb,CD1aAa,CD1aAb,CD1aEa,CD1aEb,CD1aDa,CD1aDb,CD1aCa,CD1aCb,CD1cBa,CD1cBb,CD1cAa,CD1cAb,CD1cEa,CD1cEb,CD1cDa,CD1cDb,CD1cCa,CD1cCb
,,,,,,,cohort,CD1a-100,CD1a-100,CD1a-150,CD1a-150,CD1a-20,CD1a-20,CD1a-50,CD1a-50,CD1a-75,CD1a-75,CD1c-100,CD1c-100,CD1c-150,CD1c-150,CD1c-20,CD1c-20,CD1c-50,CD1c-50,CD1c-75,CD1c-75
PA 16:1;0_20:1;0,PA,GPL,MEM,36,2,0,,NA,NA,NA,2.80858993530273,0.184768006205559,NA,0.50755500793457,0.722182989120483,1.01690995693207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.857356011867523
PA 18:0;0_18:2;0,PA,GPL,MEM,36,2,0,,NA,NA,NA,NA,0.257609009742737,NA,NA,0.495443999767303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.196863994002342
PA 18:1;0_18:1;0,PA,GPL,MEM,36,2,0,,19.6289005279541,25.0484008789062,34.6519012451172,33.4464988708496,3.6069700717926,4.0973801612854,9.98814964294434,8.48748970031738,14.4352998733521,17.1173000335693,NA,NA,NA,NA,NA,0.739449977874756,NA,NA,NA,2.32795000076294
PA 18:0;0_20:2;0,PA,GPL,MEM,38,2,0,,NA,NA,NA,NA,NA,NA,NA,NA,0.674093008041382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PA 18:1;0_20:1;0,PA,GPL,MEM,38,2,0,,9.54870986938477,8.96757030487061,16.525899887085,21.8927993774414,NA,NA,1.50788998603821,NA,2.8638699054718,4.64375019073486,NA,NA,30.2712993621826,NA,NA,NA,NA,NA,NA,NA
PC 12:0;0_16:0;0,PC,GPL,MEM,28,0,0,,0.444602012634277,NA,0.44328498840332,0.556124985218048,NA,0.142123997211456,NA,NA,0.291135996580124,0.29449400305748,3.15021991729736,3.12373995780945,4.3971700668335,5.46060991287231,0.718568027019501,0.586395978927612,1.43463003635406,1.41656994819641,NA,1.97607004642487
PC 13:0;0_15:0;0,PC,GPL,MEM,28,0,0,,0.181575000286102,0.524383008480072,0.416325986385345,0.33399099111557,NA,0.0540026016533375,NA,NA,0.196428000926971,0.151095002889633,1.98096001148224,2.09642004966736,1.94897997379303,2.8983199596405,0.434870004653931,0.359353005886078,0.927874982357025,0.900258004665375,1.73224997520447,1.24205994606018
PC 14:0;0_14:0;0,PC,GPL,MEM,28,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.40666007995605,6.24187994003296,7.39100980758667,8.9619197845459,NA,NA,3.01365995407104,2.98621010780334,6.66035985946655,3.86065006256104
PC 11:0;0_18:0;0,PC,GPL,MEM,29,0,0,,NA,NA,0.183393001556396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PC 12:0;0_17:0;0,PC,GPL,MEM,29,0,0,,NA,1.37196004390717,0.792931020259857,NA,NA,NA,NA,NA,0.962382972240448,NA,4.15917015075684,3.78953003883362,2.47862005233765,2.03621006011963,2.15749001502991,NA,3.79439997673035,3.53793001174927,3.52248001098633,3.18643999099731
PC 13:0;0_16:0;0,PC,GPL,MEM,29,0,0,,1.52617001533508,0.53802502155304,1.86349999904633,2.37987995147705,NA,NA,0.412964999675751,NA,0.218968003988266,0.675683975219727,11.2944002151489,10.4955997467041,12.9308004379272,21.5734996795654,0.84679102897644,1.99583005905151,4.19983005523682,3.57158994674683,6.71018981933594,8.0824499130249
PC 14:0;0_15:0;0,PC,GPL,MEM,29,0,0,,0.416768014431,0.16049000620842,0.546077013015747,0.749979972839355,NA,NA,0.138918995857239,NA,0.0694371983408928,0.212405994534492,6.34946012496948,7.10544013977051,13.9153995513916,13.8640003204346,0.322957009077072,0.882196009159088,2.14843988418579,2.052649974823,4.77715015411377,4.44575023651123
PC 11:0;0_18:1;0,PC,GPL,MEM,29,1,0,,NA,NA,0.739386022090912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PC 12:0;0_17:1;0,PC,GPL,MEM,29,1,0,,NA,0.134591996669769,NA,NA,NA,NA,NA,NA,0.100928999483585,NA,1.07590997219086,NA,NA,0.359005987644196,NA,NA,0.535362005233765,NA,NA,NA
PC 13:0;0_16:1;0,PC,GPL,MEM,29,1,0,,NA,1.11128997802734,0.577234029769897,NA,NA,NA,NA,NA,0.801023006439209,NA,NA,2.71241998672485,NA,2.92265009880066,NA,NA,NA,NA,NA,0.57294899225235
PC 14:0;0_15:1;0,PC,GPL,MEM,29,1,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.40214002132416
PC 14:1;0_15:0;0,PC,GPL,MEM,29,1,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.21653008460999,0.737107992172241,NA,0.8089439868927,0.856568992137909,NA,1.45181000232697,2.10948991775513,2.13896989822388,0.155441999435425
PC 12:0;0_18:0;0,PC,GPL,MEM,30,0,0,,0.222390994429588,0.208281993865967,NA,NA,NA,0.0385591983795166,0.102233998477459,NA,0.156868994235992,0.129281997680664,1.35846996307373,1.10273003578186,1.75923001766205,1.98365998268127,NA,NA,0.731441974639893,0.657438993453979,NA,NA
PC 13:0;0_17:0;0,PC,GPL,MEM,30,0,0,,0.346172988414764,0.360633999109268,0.280620992183685,0.275426000356674,NA,0.222039997577667,0.30690199136734,0.245663002133369,0.304978013038635,0.318583995103836,2.55265998840332,1.72772002220154,1.51105999946594,2.88689994812012,1.08179998397827,0.935496985912323,1.45015001296997,1.42074000835419,1.51925003528595,NA
PC 14:0;0_16:0;0,PC,GPL,MEM,30,0,0,,3.14212989807129,3.37548995018005,3.96620011329651,4.50152015686035,0.654922008514404,0.257012993097305,1.2806099653244,1.15443003177643,1.95837998390198,1.81222999095917,52.8860015869141,51.8866996765137,76.6903991699219,84.8271026611328,9.75407981872559,8.60173988342285,26.0379009246826,26.0585994720459,37.9985008239746,42.3060989379883
PC 15:0;0_15:0;0,PC,GPL,MEM,30,0,0,,0.48310399055481,0.488994002342224,0.665719985961914,0.560649991035461,0.103404998779297,0.0364287011325359,0.172171995043755,0.176615998148918,0.281044006347656,0.256572008132935,12.7622003555298,12.3517999649048,17.6973991394043,18.7259006500244,2.247309923172,1.94268000125885,6.32382011413574,5.9677300453186,8.87287044525146,9.85470008850098
PC 14:0;0_16:2;0,PC,GPL,MEM,30,2,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.72651958465576,6.19604015350342,NA,NA,NA,NA,NA,4.85416984558105
PC 14:1;0_16:1;0,PC,GPL,MEM,30,2,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1695003509521,NA,NA,NA,NA,NA,NA,6.42678022384644,NA
PC 15:1;0_15:1;0,PC,GPL,MEM,30,2,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8418998718262,0.373959004878998,NA,2.11509990692139,4.61874008178711,NA,NA,NA,0.273052006959915,2.17541003227234
PC 13:0;0_18:0;0,PC,GPL,MEM,31,0,0,,1.18742001056671,0.9546759724617,1.50278997421265,0.978725016117096,0.177318006753922,0.215130999684334,0.452995002269745,0.461423009634018,0.860423982143402,0.84280002117157,8.13607025146484,6.68756008148193,5.61109018325806,11.3205995559692,NA,1.92838001251221,4.62993001937866,3.7013099193573,3.94143009185791,6.20286989212036
PC 14:0;0_17:0;0,PC,GPL,MEM,31,0,0,,1.05572998523712,1.02751004695892,1.39495003223419,2.4508900642395,0.272534996271133,0.389685988426208,0.62508898973465,0.658137023448944,0.880518972873688,0.887718021869659,11.5513000488281,10.7670001983643,18.8612995147705,16.9074001312256,2.61192989349365,2.16318011283875,5.26525020599365,5.35908985137939,8.8152904510498,7.88766002655029
PC 15:0;0_16:0;0,PC,GPL,MEM,31,0,0,,6.65766000747681,7.43449020385742,10.1801996231079,6.08708000183105,1.01180005073547,0.762341976165771,2.60987997055054,3.1510899066925,4.74198007583618,4.76071977615356,98.4849014282227,98.7818984985352,132.477996826172,151.996002197266,18.5998992919922,16.3862991333008,46.8655014038086,47.8945999145508,70.007698059082,71.220100402832
PC 13:0;0_18:1;0,PC,GPL,MEM,31,1,0,,3.16310000419617,3.83653998374939,3.62575006484985,3.78699994087219,0.976447999477386,0.741940021514893,1.79087996482849,2.22089004516602,2.55830001831055,2.99431991577148,9.11662006378174,8.15396976470947,7.85361003875732,12.6082000732422,1.79770994186401,1.64083003997803,4.80287981033325,4.15068006515503,5.72033977508545,6.68580007553101
PC 14:0;0_17:1;0,PC,GPL,MEM,31,1,0,,0.354966998100281,0.513460993766785,0.694959998130798,0.542070984840393,0.069886602461338,0.0544521994888783,0.186831995844841,0.185833007097244,0.28736999630928,0.329091012477875,3.30852007865906,3.36848998069763,4.30904006958008,5.24055004119873,0.616356015205383,0.64310497045517,1.86027002334595,1.86567997932434,2.52401995658875,2.48620009422302
PC 14:1;0_17:0;0,PC,GPL,MEM,31,1,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.453658014535904,NA,5.35075998306274,NA,0.416069000959396,NA,0.345494985580444,NA,NA,0.423014998435974
PC 15:0;0_16:1;0,PC,GPL,MEM,31,1,0,,3.68917989730835,4.71518993377686,7.31726980209351,5.31787014007568,0.666531026363373,0.506619989871979,1.66341996192932,1.99776995182037,2.93418002128601,3.01653003692627,54.2476005554199,56.8082008361816,67.1803970336914,77.9399032592773,9.71961975097656,10.0361003875732,27.8694000244141,27.2824001312256,40.2313995361328,39.9043006896973
PC 15:1;0_16:0;0,PC,GPL,MEM,31,1,0,,1.44069004058838,1.49244999885559,2.18396997451782,2.20068001747131,NA,0.27250799536705,0.67987197637558,NA,1.04736995697021,1.10741996765137,20.2164993286133,19.2528991699219,23.1490993499756,29.5440006256104,3.86799001693726,3.701740026474,9.98707008361816,9.72494983673096,13.5967998504639,14.8177995681763
PC 14:1;0_17:1;0,PC,GPL,MEM,31,2,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.992000579834,NA,NA,NA,NA,NA,NA,NA,NA,NA
PC 15:0;0_16:2;0,PC,GPL,MEM,31,2,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.5862998962402,73.5940017700195,NA,NA,NA,NA,25.326099395752,NA,NA,49.6814994812012
PC 14:0;0_18:0;0,PC,GPL,MEM,32,0,0,,0.394062012434006,0.476406008005142,NA,0.436751008033752,0.114611998200417,0.103820003569126,NA,0.214616000652313,0.307823985815048,0.316675990819931,NA,NA,NA,NA,NA,0.763619005680084,NA,NA,NA,NA
PC 15:0;0_17:0;0,PC,GPL,MEM,32,0,0,,0.344363987445831,0.457457989454269,0.658927977085114,0.381700992584229,0.149717003107071,0.141324996948242,0.302576005458832,0.253767013549805,0.320214986801147,0.290219992399216,10.3447999954224,10.8056001663208,11.2208003997803,15.3100996017456,2.60858988761902,2.03912997245789,5.63409996032715,5.56340980529785,7.99528980255127,8.06262969970703
PC 16:0;0_16:0;0,PC,GPL,MEM,32,0,0,,3.18873000144958,3.44549989700317,5.22444009780884,3.65509009361267,0.65395599603653,0.657310009002686,2.14305996894836,1.6472100019455,2.49049997329712,2.54934000968933,57.5931015014648,55.6945991516113,69.173698425293,84.4171981811523,10.9223003387451,10.0549001693726,28.7656002044678,27.3985996246338,38.7252998352051,41.1333999633789
PC 14:0;0_18:1;0,PC,GPL,MEM,32,1,0,,32.4262008666992,33.5133018493652,46.2080993652344,40.543701171875,6.19704008102417,6.11312007904053,15.6361999511719,16.1786994934082,23.9883003234863,23.5562992095947,144.457992553711,139.212005615234,192.964004516602,216.494995117188,25.9974002838135,25.0809001922607,67.9656982421875,67.3181991577148,100.13500213623,101.482002258301
PC 14:1;0_18:0;0,PC,GPL,MEM,32,1,0,,1.22551000118256,0.941775977611542,0.87958699464798,NA,NA,NA,0.582436978816986,0.568116009235382,NA,1.04286003112793,NA,3.35507011413574,NA,NA,1.10579001903534,NA,2.45018005371094,NA,NA,NA
PC 15:0;0_17:1;0,PC,GPL,MEM,32,1,0,,1.20755994319916,1.514279961586,1.78810000419617,1.61553001403809,0.288269996643066,0.302309989929199,0.604367017745972,0.657903015613556,1.00975000858307,0.973569989204407,11.1473999023438,11.2775001525879,15.8456001281738,17.1004009246826,2.17935991287231,2.18894004821777,5.87503004074097,5.38821983337402,8.73114013671875,8.48933982849121
PC 15:1;0_17:0;0,PC,GPL,MEM,32,1,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.528186023235321,NA,NA,NA,NA,1.77786004543304,NA,NA,NA,NA,NA
PC 16:0;0_16:1;0,PC,GPL,MEM,32,1,0,,82.6996994018555,85.5067977905273,115.333000183105,106.301002502441,16.2992000579834,15.9267997741699,40.0377998352051,41.5587005615234,61.931999206543,61.0080986022949,866.888977050781,847.299011230469,1190.43994140625,1298.09997558594,156.449005126953,153.619995117188,421.540985107422,407.126007080078,619.370971679688,634.330993652344
PC 14:0;0_18:2;0,PC,GPL,MEM,32,2,0,,1.24476003646851,0.858722984790802,0.91175502538681,0.83125102519989,0.71882301568985,1.08771002292633,0.610293984413147,0.59866601228714,0.671732008457184,1.1020599603653,1.69429004192352,1.52478003501892,1.82095003128052,1.87067997455597,0.491313010454178,0.548740029335022,0.795812010765076,0.827462017536163,1.11746001243591,1.02754998207092
PC 14:1;0_18:1;0,PC,GPL,MEM,32,2,0,,7.02542018890381,5.33347988128662,3.39974999427795,7.08572006225586,2.51729011535645,4.30809020996094,4.11790990829468,4.2405800819397,4.88825988769531,8.833740234375,11.6674003601074,9.85721015930176,17.0925006866455,13.7897996902466,3.40652990341187,3.3567099571228,5.3882098197937,6.03305006027222,6.53119993209839,7.00080013275146
PC 16:0;0_16:2;0,PC,GPL,MEM,32,2,0,,1.8456699848175,1.45293998718262,1.69440996646881,1.51830005645752,0.433842986822128,0.537792026996613,0.985283970832825,0.965192973613739,1.31189000606537,1.91770994663239,4.42246007919312,3.91632008552551,4.3225998878479,5.26721000671387,1.07941997051239,1.11166000366211,1.86831998825073,2.10532999038696,2.42724990844727,2.79679989814758
PC 16:1;0_16:1;0,PC,GPL,MEM,32,2,0,,10.6073999404907,8.80130958557129,9.95512962341309,10.078200340271,2.25278997421265,2.56365990638733,5.37990999221802,5.10281991958618,7.43238019943237,8.70703029632568,41.2993011474609,39.0937995910645,43.9533004760742,51.1278991699219,8.2624397277832,9.08526992797852,20.3554000854492,20.1182994842529,26.4125003814697,27.6665992736816
PC 16:1;0_16:2;0,PC,GPL,MEM,32,3,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.36500978469849,4.04307985305786,NA,NA,NA,NA,NA,2.96645998954773,2.54385995864868,NA
PC 15:0;0_18:0;0,PC,GPL,MEM,33,0,0,,1.43368005752563,NA,NA,NA,NA,NA,0.741980016231537,0.783598005771637,NA,1.11082005500793,11.6408996582031,11.4328002929688,NA,NA,2.09687995910645,1.72336995601654,5.34423017501831,5.42605018615723,NA,8.86528015136719
PC 16:0;0_17:0;0,PC,GPL,MEM,33,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.5774002075195,95.1987991333008,145.723999023438,158.906997680664,NA,NA,54.6311988830566,52.931999206543,82.1854019165039,75.2063980102539
PC 13:0;0_20:1;0,PC,GPL,MEM,33,1,0,,NA,0.374354004859924,0.523769974708557,0.562061011791229,NA,NA,0.203538998961449,NA,0.366881996393204,0.371369987726212,NA,1.14927995204926,NA,NA,NA,NA,NA,NA,NA,NA
PC 14:0;0_19:1;0,PC,GPL,MEM,33,1,0,,0.255495011806488,0.232371002435684,0.276152998209,0.241302996873856,NA,NA,0.161500006914139,NA,0.18325999379158,0.218955993652344,0.881721973419189,0.743694007396698,NA,1.40359997749329,NA,NA,0.426034986972809,NA,0.721764028072357,0.743606984615326
PC 15:0;0_18:1;0,PC,GPL,MEM,33,1,0,,39.1685981750488,40.2745018005371,53.8028984069824,46.7627983093262,7.63731002807617,6.70354986190796,19.0736999511719,18.7980995178223,27.4253005981445,27.1546993255615,152.300003051758,150.811996459961,193.005996704102,216.322998046875,29.6117992401123,29.2404003143311,76.0364990234375,75.6801986694336,112.449996948242,111.033996582031
PC 15:1;0_18:0;0,PC,GPL,MEM,33,1,0,,1.27012002468109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4645004272461,NA,NA,NA,NA,NA,NA
PC 16:0;0_17:1;0,PC,GPL,MEM,33,1,0,,11.6696996688843,11.5544004440308,15.4573001861572,12.700400352478,2.28543996810913,2.07761001586914,5.77806997299194,5.53190994262695,8.28462982177734,8.22974014282227,63.3594017028809,63.4117012023926,85.1100006103516,91.4457015991211,12.5426998138428,11.8031997680664,32.2932014465332,30.9225006103516,45.3758010864258,47.7725982666016
PC 16:1;0_17:0;0,PC,GPL,MEM,33,1,0,,7.90090990066528,7.51346015930176,10.410400390625,8.6702299118042,1.55999994277954,1.37224996089935,3.72215008735657,3.6496798992157,5.39135980606079,5.660719871521,40.4637985229492,39.0917015075684,51.7370986938477,57.8959999084473,8.50555992126465,7.54790019989014,20.1390991210938,19.7731990814209,29.1658000946045,29.2590007781982
PC 15:0;0_18:2;0,PC,GPL,MEM,33,2,0,,0.434933006763458,0.481119006872177,2.16359996795654,2.24167990684509,0.0664381012320518,NA,0.175810992717743,0.56045001745224,0.252660989761353,0.293559014797211,3.77162003517151,4.20103979110718,5.70251989364624,6.89626979827881,0.636492013931274,NA,1.48661994934082,1.67530000209808,3.18610000610352,3.02667999267578
PC 15:1;0_18:1;0,PC,GPL,MEM,33,2,0,,15.3095998764038,15.3951997756958,NA,NA,2.16776990890503,NA,5.98267984390259,NA,10.4926996231079,9.59667015075684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PC 16:0;0_17:2;0,PC,GPL,MEM,33,2,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.17208957672119,8.4417200088501,NA,14.9968996047974,NA,NA,3.43829989433289,3.38593006134033,NA,6.11952018737793
PC 16:1;0_17:1;0,PC,GPL,MEM,33,2,0,,5.92621994018555,5.7370400428772,29.3903007507324,25.6725997924805,0.857218027114868,2.93485999107361,2.20553994178772,8.50660037994385,3.99752998352051,3.410640001297,51.0662994384766,52.9687995910645,75.4589996337891,90.0167999267578,7.51323986053467,7.69010019302368,20.7942008972168,19.6623992919922,39.3101997375488,35.7089996337891
PC 16:2;0_17:1;0,PC,GPL,MEM,33,3,0,,4.70804977416992,NA,3.85999989509583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PC 15:0;0_19:0;0,PC,GPL,MEM,34,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.792270004749298,NA,NA,NA,NA,NA,NA,NA,NA,0.563606023788452
PC 14:0;0_20:1;0,PC,GPL,MEM,34,1,0,,2.19654989242554,1.98599994182587,3.09301996231079,2.64736008644104,0.478781014680862,0.387111991643906,1.09429001808167,1.13037002086639,1.46613001823425,1.72018003463745,7.95047998428345,8.2271900177002,11.3972997665405,13.135199546814,1.69950997829437,1.77158999443054,4.09451007843018,4.2298698425293,6.79716014862061,6.29449987411499
PC 15:0;0_19:1;0,PC,GPL,MEM,34,1,0,,0.638678014278412,0.638741016387939,NA,NA,NA,NA,0.228983998298645,NA,0.437873989343643,0.357172012329102,NA,NA,2.40234994888306,NA,NA,NA,0.982295989990234,NA,NA,NA
PC 16:0;0_18:1;0,PC,GPL,MEM,34,1,0,,477.007995605469,493.058990478516,682.414978027344,597.703979492188,93.8463973999023,88.2979965209961,231.483993530273,237.225997924805,354.993988037109,356.566986083984,1520.2099609375,1501.33996582031,2069.01000976562,2276.44995117188,294.471984863281,276.126007080078,764.275024414062,743.291015625,1111.42004394531,1135.06005859375
PC 16:1;0_18:0;0,PC,GPL,MEM,34,1,0,,35.8068008422852,37.4623985290527,49.3255996704102,44.8940010070801,6.89599990844727,6.70457983016968,17.6639003753662,17.6030006408691,27.2231006622314,27.035400390625,124.36499786377,122.674003601074,172.503997802734,186.421997070312,25.2155990600586,23.2409000396729,65.470703125,61.8101997375488,89.7004013061523,95.6219024658203
PC 17:0;0_17:1;0,PC,GPL,MEM,34,1,0,,1.75179004669189,1.49583005905151,2.52755999565125,1.91112005710602,0.40617099404335,0.462657004594803,0.936345994472504,0.916374981403351,1.18131995201111,1.47177994251251,7.28123998641968,6.40517997741699,9.91415977478027,10.2227001190186,1.94614005088806,1.48584997653961,3.24657011032104,NA,6.37766981124878,6.03574991226196
PC 14:0;0_20:2;0,PC,GPL,MEM,34,2,0,,0.346855998039246,0.331672012805939,0.480585992336273,0.402864009141922,NA,NA,0.217945992946625,NA,0.265866994857788,NA,0.968047022819519,0.841453015804291,1.51194000244141,1.54891002178192,NA,0.160564005374908,0.371432989835739,NA,0.6579310297966,NA
PC 14:1;0_20:1;0,PC,GPL,MEM,34,2,0,,NA,NA,NA,NA,NA,NA,NA,0.218355000019073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PC 16:0;0_18:2;0,PC,GPL,MEM,34,2,0,,5.550950050354,5.86046981811523,7.82806015014648,7.00574016571045,1.31394004821777,1.16148996353149,2.71232008934021,2.90788006782532,4.35198020935059,3.92340993881226,16.4648990631104,16.0184993743896,21.8134002685547,24.4447994232178,3.38295006752014,2.90078997612,7.92680978775024,7.99561023712158,12.0370998382568,11.7368001937866
PC 16:1;0_18:1;0,PC,GPL,MEM,34,2,0,,150.345993041992,160.942993164062,214.983001708984,192.037002563477,29.6278991699219,27.782600402832,73.2686004638672,74.8861999511719,113.139999389648,111.15299987793,294.480010986328,293.106994628906,399.221008300781,443.292999267578,55.6263008117676,52.8433990478516,144.399993896484,143.925994873047,213.753997802734,219.25700378418
PC 16:2;0_18:0;0,PC,GPL,MEM,34,2,0,,0.554585993289948,0.680221021175385,0.802555024623871,0.762798011302948,NA,NA,0.240612000226974,0.286581009626389,0.405595004558563,0.568785011768341,NA,0.696132004261017,NA,NA,NA,0.140779003500938,0.342875003814697,NA,0.540036976337433,0.542356014251709
PC 17:1;0_17:1;0,PC,GPL,MEM,34,2,0,,0.557398021221161,0.680648028850555,0.920231997966766,0.678116023540497,0.119272001087666,0.150325998663902,0.235827997326851,0.316787004470825,0.474972993135452,0.460058003664017,1.91653001308441,1.87855005264282,2.75658011436462,3.07095003128052,0.353872001171112,0.367415994405746,0.85147100687027,0.926813006401062,1.42588996887207,1.52470004558563
PC 14:0;0_20:3;0,PC,GPL,MEM,34,3,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.201250001788139,NA,NA,NA,NA,NA,NA,NA,NA,NA
PC 16:0;0_18:3;0,PC,GPL,MEM,34,3,0,,0.287333995103836,0.292638003826141,NA,NA,NA,NA,0.130509003996849,0.161570996046066,0.23725800216198,0.320037007331848,0.418179988861084,0.5105220079422,0.804502010345459,0.89369398355484,0.188111007213593,0.149740993976593,0.355780988931656,NA,0.489872992038727,0.505141973495483
PC 16:1;0_18:2;0,PC,GPL,MEM,34,3,0,,1.74163997173309,1.60190999507904,1.94780004024506,1.81582999229431,0.427893996238708,0.479120999574661,0.796714007854462,0.831638991832733,1.18272995948792,1.30806994438171,3.09553003311157,3.47109007835388,3.48931002616882,4.84982013702393,0.726373970508575,0.655650019645691,1.78708004951477,1.88172996044159,1.84071004390717,2.50617003440857
PC 16:2;0_18:1;0,PC,GPL,MEM,34,3,0,,2.7676100730896,2.46947002410889,3.0161600112915,2.90073990821838,0.705022990703583,0.868095993995667,1.34474003314972,1.35097002983093,1.91171002388,2.29467010498047,2.63127994537354,2.29918003082275,3.11006999015808,3.50209999084473,0.675267994403839,0.596790015697479,1.5778900384903,1.41041004657745,1.59879004955292,1.96056997776031
PC 15:0;0_20:0;0,PC,GPL,MEM,35,0,0,,NA,NA,NA,NA,NA,NA,0.0205594003200531,NA,NA,NA,NA,NA,0.27658399939537,NA,NA,NA,NA,NA,NA,NA
PC 16:0;0_19:0;0,PC,GPL,MEM,35,0,0,,0.299304008483887,0.382710993289948,0.680365979671478,0.451626986265182,NA,0.0432967990636826,0.151792004704475,0.162316992878914,0.253793001174927,0.256292998790741,1.73063004016876,1.48739004135132,1.35289001464844,2.21928000450134,0.299845010042191,0.157390996813774,0.563480973243713,0.527216970920563,0.987194001674652,0.948944985866547
PC 17:0;0_18:0;0,PC,GPL,MEM,35,0,0,,1.69403994083405,1.73011994361877,2.24820995330811,2.28190994262695,NA,NA,NA,NA,NA,NA,4.52888011932373,4.37023019790649,4.47975015640259,5.42845010757446,NA,NA,2.66076993942261,2.31052994728088,3.56171989440918,3.49197006225586
PC 13:0;0_22:1;0,PC,GPL,MEM,35,1,0,,0.203683003783226,NA,NA,0.281973004341125,NA,NA,0.122083999216557,NA,0.17926199734211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PC 14:0;0_21:1;0,PC,GPL,MEM,35,1,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.753439009189606,NA,NA,NA,NA,NA,NA
PC 15:0;0_20:1;0,PC,GPL,MEM,35,1,0,,3.53719997406006,3.93508005142212,5.39638996124268,4.39272022247314,0.668641984462738,0.605265974998474,1.72194004058838,1.61334002017975,2.70571994781494,2.52093005180359,8.42321968078613,8.01955986022949,9.96397018432617,10.917200088501,1.67014002799988,1.38555002212524,4.23807001113892,3.83408999443054,6.39108991622925,6.21213006973267
PC 16:0;0_19:1;0,PC,GPL,MEM,35,1,0,,2.68465995788574,2.9611599445343,3.84945011138916,3.39345002174377,0.552738010883331,0.524483025074005,1.2990700006485,1.30525004863739,1.92425000667572,2.28067994117737,6.22603988647461,5.81340980529785,9.8015604019165,8.66969966888428,1.44403004646301,1.18555998802185,3.12838006019592,2.95619010925293,5.72457981109619,4.94142007827759
PC 16:1;0_19:0;0,PC,GPL,MEM,35,1,0,,1.11270999908447,1.17560994625092,1.64321005344391,1.42183005809784,NA,NA,0.603410005569458,0.412290006875992,1.13762998580933,1.00276005268097,3.70829010009766,3.03865003585815,4.44156980514526,4.35537004470825,0.684920012950897,0.633625984191895,1.48568999767303,1.70631003379822,2.67340993881226,2.35949993133545
PC 17:0;0_18:1;0,PC,GPL,MEM,35,1,0,,45.6839981079102,50.5722999572754,66.7664031982422,55.5074996948242,8.98820018768311,9.00706958770752,22.5146999359131,21.8225994110107,35.4289016723633,34.2304992675781,100.674003601074,96.0791015625,128.399002075195,145.610992431641,20.0249996185303,18.6737003326416,50.9618988037109,49.8987998962402,72.1309967041016,78.6856002807617
PC 17:1;0_18:0;0,PC,GPL,MEM,35,1,0,,3.75255990028381,4.0514497756958,5.20288991928101,4.35584020614624,0.766066014766693,0.63899302482605,1.71089005470276,1.6790599822998,2.94252991676331,2.69723010063171,9.75273036956787,8.9850902557373,13.2200002670288,13.25,1.85342001914978,1.63339996337891,4.6016697883606,4.78027009963989,6.67194986343384,7.29817008972168
