feature,class,structuralcategory,functionalcategory,totallength,totaldb,totaloh,fullname,CD1a-100-a,CD1a-100-b,CD1a-150-a,CD1a-150-b,CD1a-20-a,CD1a-20-b,CD1a-50-a,CD1a-50-b,CD1a-75-a,CD1a-75-b,CD1c-100-a,CD1c-100-b,CD1c-150-a,CD1c-150-b,CD1c-20-a,CD1c-20-b,CD1c-50-a,CD1c-50-b,CD1c-75-a,CD1c-75-b
,,,,,,,shortname,CD1aBa,CD1aBb,CD1aAa,CD1aAb,CD1aEa,CD1aEb,CD1aDa,CD1aDb,CD1aCa,CD1aCb,CD1cBa,CD1cBb,CD1cAa,CD1cAb,CD1cEa,CD1cEb,CD1cDa,CD1cDb,CD1cCa,CD1cCb
,,,,,,,cohort,CD1a-100,CD1a-100,CD1a-150,CD1a-150,CD1a-20,CD1a-20,CD1a-50,CD1a-50,CD1a-75,CD1a-75,CD1c-100,CD1c-100,CD1c-150,CD1c-150,CD1c-20,CD1c-20,CD1c-50,CD1c-50,CD1c-75,CD1c-75
PC 14:0;0_16:0;0,PC,GPL,MEM,30,0,0,,0.051658387133749,0.0552906569254041,0.044313658112244,0.0565277444036356,0.0579350977059715,0.0236063311120657,0.0441478252848091,0.0402629050495465,0.0441371958247994,0.0403821025307599,0.479992702031466,0.483688482176801,0.479264660973671,0.503392165126583,0.44971019337455,0.407111531912211,0.46086350513843,0.473753918923693,0.478119370320889,0.505534127468958
PC 15:0;0_15:0;0,PC,GPL,MEM,30,0,0,,0.00794250199053137,0.00800974081426075,0.00743797262208355,0.00704035043469791,0.00914731621426747,0.00334593193345501,0.00593546775516714,0.0061598130401704,0.0063340589903484,0.00571721977377902,0.11582957396487,0.115143638243011,0.110597129372993,0.111125706011885,0.103611842316692,0.0919450532155585,0.111929833057425,0.108495297265735,0.111643647465845,0.117758132651535
PC 14:0;0_16:2;0,PC,GPL,MEM,30,2,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0545350199697546,0.0367693575547813,NA,NA,NA,NA,NA,0.0580046040422897
PC 14:1;0_16:1;0,PC,GPL,MEM,30,2,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.104122226025309,NA,NA,NA,NA,NA,NA,0.0808655090907555,NA
PC 15:1;0_15:1;0,PC,GPL,MEM,30,2,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.134704901278093,0.0034860506564102,NA,0.0125517044458957,0.212946227007464,NA,NA,NA,0.00343570011452031,0.025994928394698
PC 13:0;0_18:0;0,PC,GPL,MEM,31,0,0,,0.0195218544700738,0.0156376296322526,0.016790408761402,0.0122903187422576,0.0156857395426659,0.0197595209091058,0.0156165770660939,0.0160929898852184,0.0193918964166241,0.0187801973467306,0.0738428738557679,0.0623415211498282,0.0350656309457126,0.0671801929128188,NA,0.0912682494056464,0.0819484559622772,0.0672910330936134,0.0495933795496986,0.0741208123044598
PC 14:0;0_17:0;0,PC,GPL,MEM,31,0,0,,0.0173567962036078,0.016830654610831,0.0155855320070353,0.0307770002765843,0.0241087357456204,0.0357921845182314,0.0215493555832767,0.0229537587860048,0.0198447893936003,0.0197811096584769,0.104839457626631,0.100370114422626,0.117870742821934,0.100334120719873,0.120422584120013,0.102381097484359,0.0931934441406841,0.0974300181281326,0.110919142288699,0.0942531084026129
PC 15:0;0_16:0;0,PC,GPL,MEM,31,0,0,,0.109455684273977,0.12177723925821,0.113741584571195,0.076438378707156,0.0895049090367794,0.0700201841670407,0.0899731597239292,0.109900150051116,0.106872877033528,0.10608359594529,0.893847757958167,0.920846129146398,0.827900531521395,0.901994695519931,0.857545197783898,0.775546742047637,0.829506161403159,0.870739597081629,0.880877818540265,0.851040209785632
PC 13:0;0_18:1;0,PC,GPL,MEM,31,1,0,,0.0520031475018991,0.0628426744422,0.0405098694429368,0.0475551718652112,0.0863776289681348,0.0681462894233627,0.0617389040645839,0.0774576912871924,0.0576579569924834,0.0667227308077945,0.0827423319310196,0.0760114110898651,0.0490799082203849,0.0748212414913308,0.0828831115401559,0.0776588039438847,0.0850096185000274,0.0754607303118911,0.0719766620255654,0.0798915568313134
PC 14:0;0_17:1;0,PC,GPL,MEM,31,1,0,,0.00583585758781797,0.00841051108726364,0.00776466614874296,0.00680704495635459,0.00618224321262363,0.00500136835661088,0.00644085750814909,0.00648127345432492,0.00647663165756163,0.00733316801627336,0.0300280876721424,0.031401106953212,0.0269286723034716,0.0310991622834475,0.0284169893969347,0.0304374990700344,0.032926254921358,0.0339186763513729,0.0317586958999226,0.0297086951266427
PC 14:1;0_17:0;0,PC,GPL,MEM,31,1,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00411739457817508,NA,0.0334387380557516,NA,0.0191827906225862,NA,0.00611516383455537,NA,NA,0.00505479170873374
PC 15:0;0_16:1;0,PC,GPL,MEM,31,1,0,,0.0606521975613355,0.077234994864277,0.0817545718981673,0.0667790420957677,0.0589620437768113,0.046532430461138,0.0573448402269123,0.0696759610084003,0.0661293922779375,0.0672176411636365,0.492350557576705,0.529566779327943,0.419833389275883,0.462521239328158,0.448121417803802,0.474998344356331,0.493280522823599,0.496003017878137,0.50621500838811,0.476833987009635
PC 15:1;0_16:0;0,PC,GPL,MEM,31,1,0,,0.0236857565634489,0.0244463891414171,0.0244011134117362,0.0276349928928389,NA,0.0250295282421163,0.0234379475732595,NA,0.0236052110784441,0.0246767501373483,0.183484700056422,0.179475773850726,0.144666677601062,0.175323899730946,0.178333022777637,0.175199561175162,0.176768324686124,0.176802790243197,0.171082891217153,0.177064384657351
PC 14:1;0_17:1;0,PC,GPL,MEM,31,2,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.272207029566892,NA,NA,NA,NA,NA,NA,NA,NA,NA
PC 15:0;0_16:2;0,PC,GPL,MEM,31,2,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3774367480189,0.68604423166984,NA,NA,NA,NA,0.448264818764487,NA,NA,0.59366602267897
PC 14:0;0_18:0;0,PC,GPL,MEM,32,0,0,,0.00647860166618682,0.00780354897647039,NA,0.00548449156948384,0.0101386993072347,0.00953574117313499,NA,0.00748513415150911,0.00693761560737495,0.0070565228442953,NA,NA,NA,NA,NA,0.0361413048305283,NA,NA,NA,NA
PC 15:0;0_17:0;0,PC,GPL,MEM,32,0,0,,0.00566153811442286,0.0074931796942106,0.00736208669836204,0.00479320216183687,0.0132441253927759,0.0129805292416045,0.0104310234857403,0.0088505989016418,0.00721687910142837,0.00646700117976667,0.0938892779333597,0.100729943820707,0.0701226380050331,0.0908552095385623,0.120268593716441,0.0965099314913362,0.0997219807974329,0.101144622168423,0.100601414346246,0.0963438977515074
PC 16:0;0_16:0;0,PC,GPL,MEM,32,0,0,,0.0524245191075628,0.0564374225826256,0.0583717527378558,0.0458987167410805,0.0578496432143477,0.0603731256104926,0.0738799787959123,0.0574495275412576,0.056129906313715,0.0568071989596394,0.522714283147864,0.519185770092099,0.432290214719543,0.500959655973267,0.5035708020353,0.475888118759145,0.509143013332337,0.498115562930228,0.487264380730881,0.491521033191892
PC 14:0;0_18:1;0,PC,GPL,MEM,32,1,0,,0.533105024931293,0.54894919029219,0.516274988350421,0.509126672137266,0.548196759178021,0.561482651030847,0.539043301437851,0.564262383685453,0.54063885333032,0.524907376366527,1.31109896939257,1.29773610803194,1.20589838109804,1.28475311441994,1.1986057245938,1.18705329821546,1.20297369636977,1.22386702708506,1.25995718594899,1.21265294492531
PC 14:1;0_18:0;0,PC,GPL,MEM,32,1,0,,0.0201480753918638,0.0154263272138995,0.00982747119343164,NA,NA,NA,0.020078967583007,0.0198141076612267,NA,0.0232381546008684,NA,0.0312760067844057,NA,NA,0.0509822610162936,NA,0.0433674961372584,NA,NA,NA
PC 15:0;0_17:1;0,PC,GPL,MEM,32,1,0,,0.0198529663179363,0.0248039647816459,0.0199781276771214,0.0202869840693196,0.0255006706204603,0.0277668052293841,0.0208349850694715,0.0229455973253725,0.0227573475164534,0.0216941576516537,0.10117366484887,0.105129001566137,0.099024600935081,0.101479451448397,0.100479018632698,0.103600288821954,0.103986375291981,0.0979596107926553,0.109860313797368,0.10144284419309
PC 15:1;0_17:0;0,PC,GPL,MEM,32,1,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0117696220965387,NA,NA,NA,NA,0.0819679354365835,NA,NA,NA,NA,NA
PC 16:0;0_16:1;0,PC,GPL,MEM,32,1,0,,1.35962968627365,1.40060467997357,1.2885953792497,1.3348725963496,1.44184457937281,1.46285720614243,1.38026552953227,1.44943735751255,1.39579897633254,1.35944957607762,7.86787372783456,7.89853228760042,7.4394683181066,7.70335584690879,7.21305480951975,7.27067690863701,7.46115658547392,7.40168486632789,7.79328796013153,7.57989919781063
PC 14:0;0_18:2;0,PC,GPL,MEM,32,2,0,,0.0204645568256041,0.0140659159549548,0.010186878957938,0.0104384172124939,0.0635878487909704,0.0999048438978734,0.0210393116763045,0.0208795961172429,0.0151392311210144,0.0245573125577521,0.0153773556488548,0.0142140191106745,0.0113797425601865,0.0111012354908845,0.0226519029006314,0.0259713031307378,0.0140856482161657,0.0150435319437943,0.0140605357032279,0.0122786453172718
PC 14:1;0_18:1;0,PC,GPL,MEM,32,2,0,,0.115501869008795,0.0873626082989919,0.0379848102995286,0.0889787801981708,0.222682161984856,0.39569285089989,0.141961074872571,0.147898156228148,0.110169673750362,0.196843119060084,0.105893182628436,0.0918890399693034,0.106816911053323,0.081833245566169,0.157057482619585,0.158869641648062,0.0953697946372266,0.109682836646032,0.0821793789560375,0.083655630642823
PC 16:0;0_16:2;0,PC,GPL,MEM,32,2,0,,0.0303438551841436,0.0237992136105249,0.0189313453207661,0.0190660209282095,0.0383782122204215,0.0493955441929917,0.0339667391150058,0.033662908951961,0.0295668596361648,0.0427325229554221,0.0401381934603171,0.036507986241102,0.0270134122679956,0.0312573713621718,0.0497664744079264,0.0526137285235282,0.0330687370305338,0.0382755924639528,0.0305410785339729,0.0334201883820049
PC 16:1;0_16:1;0,PC,GPL,MEM,32,2,0,,0.174391635732414,0.144165793995072,0.111226916946543,0.126556788158606,0.199284198072834,0.235469047224372,0.185467341982048,0.177970382138345,0.167508054107608,0.194019628810226,0.374831950893524,0.364432902933026,0.274679280318591,0.303409913271897,0.380938380327138,0.429996513303476,0.360284842430691,0.365757309135886,0.33233753377504,0.330600326547599
PC 16:1;0_16:2;0,PC,GPL,MEM,32,3,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0486927630320207,0.0376896424254625,NA,NA,NA,NA,NA,0.0539312193998059,0.032008334414242,NA
PC 15:0;0_18:0;0,PC,GPL,MEM,33,0,0,,0.023570508489498,NA,NA,NA,NA,NA,0.025579063890161,0.0273294450377808,NA,0.0247525146247099,0.105652662582846,0.106576711473511,NA,NA,0.0966762943730128,0.0815653335667001,0.0945913673244966,0.0986473790629545,NA,0.105935119961273
PC 16:0;0_17:0;0,PC,GPL,MEM,33,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.894687275745049,0.887444430748468,0.910679351569822,0.943006835159612,NA,NA,0.966956817294483,0.962321174914498,1.03410481365875,0.898674227891472
PC 13:0;0_20:1;0,PC,GPL,MEM,33,1,0,,NA,0.00613193318802714,0.00585199004732077,0.00705806929807092,NA,NA,0.00701681574258148,NA,0.00826864176130728,0.00827527465940984,NA,0.0107136025044691,NA,NA,NA,NA,NA,NA,NA,NA
PC 14:0;0_19:1;0,PC,GPL,MEM,33,1,0,,0.00420048204841653,0.00380624607529889,0.00308540900603567,0.00303015729260451,NA,NA,0.00556756099187057,NA,0.00413024147474914,0.00487901835280497,0.00800249782102479,0.00693272510844462,NA,0.00832942785355452,NA,NA,0.00754069915143466,NA,0.00908165730592441,0.00888568593143859
PC 15:0;0_18:1;0,PC,GPL,MEM,33,1,0,,0.643953838208575,0.659697908973566,0.601130345758874,0.587222853239877,0.675604571132163,0.615712909138914,0.657547884039696,0.655618855335341,0.618100610200518,0.605090886823034,1.38227296053143,1.40587137198071,1.20616080470938,1.28373242675168,1.36524697459152,1.3839181755118,1.3458245946845,1.37589093163006,1.41491165618717,1.32679391365687
PC 15:1;0_18:0;0,PC,GPL,MEM,33,1,0,,0.0208814893303988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0620998167069675,NA,NA,NA,NA,NA,NA
PC 16:0;0_17:1;0,PC,GPL,MEM,33,1,0,,0.191856442217695,0.189261529543456,0.172701703449447,0.15948500949276,0.2021724512723,0.190825955393557,0.199193533205429,0.192935698684046,0.186715720026508,0.183384124480284,0.575049153082276,0.591124694730149,0.531881643980112,0.542669126675159,0.578279044620237,0.558633346760917,0.571580560731092,0.562181243193426,0.570944878687414,0.570855725010978
PC 16:1;0_17:0;0,PC,GPL,MEM,33,1,0,,0.129895413492602,0.123070770205815,0.116313577364683,0.108876229206326,0.137999254768142,0.126039491447987,0.128317626904323,0.12728940793167,0.121508341321961,0.126138388278567,0.367248939316544,0.364413344571673,0.323322910477081,0.343574068095992,0.392147395555197,0.357234379874667,0.356456376346346,0.359483270178451,0.366981161723596,0.349628630394428
PC 15:0;0_18:2;0,PC,GPL,MEM,33,2,0,,0.00715054385702625,0.00788074808157605,0.0241735229017479,0.0281498481386976,0.00587718512469794,NA,0.00606091878075116,0.0195467418696418,0.00569437375486505,0.00654140495053584,0.0342311771999404,0.0391621470009346,0.0356370066280196,0.0409247525395355,0.0293453561982219,NA,0.0263127539598424,0.0304575056774732,0.0400893744664912,0.0361671264341316
PC 15:1;0_18:1;0,PC,GPL,MEM,33,2,0,,0.251698453893812,0.2521739722705,NA,NA,0.191763232634922,NA,0.206247266252261,NA,0.236480326495766,0.213843562856298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PC 16:0;0_17:2;0,PC,GPL,MEM,33,2,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0832457725504134,0.078693822569148,NA,0.0889965768653323,NA,NA,0.0608569387218629,0.0615573234272356,NA,0.0731248301335788
PC 16:1;0_17:1;0,PC,GPL,MEM,33,2,0,,0.0974303971639628,0.093972939472419,0.328372674620671,0.322383130293108,0.0758304187530258,0.269563323946847,0.0760339171529458,0.296683587540665,0.0900947544135965,0.0759996330018741,0.463477107641417,0.493775831507089,0.471569222071335,0.534189550171439,0.346396647694429,0.363964559794903,0.368051493081746,0.357468893522711,0.494623933527577,0.426702495049648
PC 16:2;0_17:1;0,PC,GPL,MEM,33,3,0,,0.0774029928006214,NA,0.0431271017040048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PC 15:0;0_19:0;0,PC,GPL,MEM,34,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00719063285003936,NA,NA,NA,NA,NA,NA,NA,NA,0.00673477551994994
PC 14:0;0_20:1;0,PC,GPL,MEM,34,1,0,,0.0361125186998678,0.0325307564407085,0.0345577694591578,0.0332441684355582,0.0423534779785766,0.0355557660415148,0.0377246201710933,0.0394237671996145,0.0330430602086162,0.0383309441277538,0.0721584588661276,0.0766939712306041,0.0712256432063099,0.0779486311781109,0.0783556188984106,0.0838475385593693,0.0724716739658982,0.0769004265400019,0.0855258460138584,0.0752157391391355
PC 15:0;0_19:1;0,PC,GPL,MEM,34,1,0,,0.0105002266569756,0.0104626027399091,NA,NA,NA,NA,0.00789400818643855,NA,0.00986863130399205,0.00795889975055412,NA,NA,0.0150131104578097,NA,NA,NA,0.0173863620704226,NA,NA,NA
PC 16:0;0_18:1;0,PC,GPL,MEM,34,1,0,,7.84228039649361,8.07632547834412,7.62450283978333,7.50565511303527,8.3017521659561,8.11006368700397,7.98019317303658,8.27370006567889,8.0007145168027,7.94541789009159,13.7974069680112,13.9955104839266,12.9299546177139,13.5092091297818,13.5765808479468,13.0687608863662,13.527452449415,13.5132754133954,13.9845372856887,13.5633303648994
PC 16:1;0_18:0;0,PC,GPL,MEM,34,1,0,,0.588683994594627,0.613635547800144,0.55110627238605,0.563755470541929,0.610027489200611,0.615807510472209,0.608946368320973,0.613937548298015,0.613543507778864,0.602432536698353,1.1287351959226,1.1435686404085,1.0780367675535,1.10628996851786,1.1625609119565,1.09996797699081,1.15881298624431,1.12372978396375,1.12866293301154,1.14262804284641
PC 17:0;0_17:1;0,PC,GPL,MEM,34,1,0,,0.0288004160695602,0.0245017546591459,0.0282399844450563,0.0239988497992417,0.0359303182963892,0.0424944836841244,0.0322796483624359,0.0319602902301908,0.0266241232458729,0.0327958199774629,0.0660844448502591,0.0597091701854456,0.0619569916798975,0.0606648934705441,0.0897264565068092,0.0703237563956719,0.0574633756019046,NA,0.0802475731449096,0.0721238223828841
PC 14:0;0_20:2;0,PC,GPL,MEM,34,2,0,,0.00570250817363493,0.00543280049488318,0.00536950298763985,0.00505895629579538,NA,NA,0.00751348332331183,NA,0.00599200549017482,NA,0.00878598291105505,0.00784403584299844,0.00944863269099802,0.00919174585705049,NA,0.00759932979653507,0.0065742591968109,NA,0.00827847317287979,NA
PC 14:1;0_20:1;0,PC,GPL,MEM,34,2,0,,NA,NA,NA,NA,NA,NA,NA,0.00761553874281425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PC 16:0;0_18:2;0,PC,GPL,MEM,34,2,0,,0.0912607485888174,0.0959947240008256,0.0874615428537605,0.0879744343345944,0.11623253468907,0.106681441790318,0.0935046865657776,0.101417752348454,0.0980832138322001,0.0874257369151379,0.149435222040556,0.149324657329394,0.136319434995092,0.145063548343693,0.155970338290681,0.137291416264481,0.140302298327173,0.145362826888921,0.151457833081822,0.140248172112027
PC 16:1;0_18:1;0,PC,GPL,MEM,34,2,0,,2.4717728943474,2.63625249990958,2.40196736562487,2.41150060838999,2.62091548446466,2.55179808755878,2.52586615732129,2.61179618960165,2.54990469149349,2.47683343729258,2.6726969694483,2.73234717627709,2.49486928308859,2.6306477020464,2.56464115115672,2.50102391253181,2.55583917926414,2.61662197844679,2.68957786799142,2.61999808259239
PC 16:2;0_18:0;0,PC,GPL,MEM,34,2,0,,0.00911770641879326,0.0111420468347862,0.00896680650535472,0.00957881993459932,NA,NA,0.00829487262716876,0.00999504834592267,0.00914114027355058,0.0126742934273104,NA,0.00648935150308118,NA,NA,NA,0.00666292593743666,0.00606879089598964,NA,0.00679506121235028,0.00648084983784886
PC 17:1;0_17:1;0,PC,GPL,MEM,34,2,0,,0.00916393774347233,0.0111490412371458,0.0102815906855373,0.00851542765976248,0.0105509281208537,0.0138072603118104,0.00812994862226835,0.0110485388727389,0.0107047540221182,0.0102515186078695,0.0173944029024953,0.0175118677680563,0.0172268165019002,0.0182240361481798,0.0163152085111081,0.017389422414393,0.0150707967545108,0.0168497656354469,0.0179413818777252,0.0182193094269179
PC 14:0;0_20:3;0,PC,GPL,MEM,34,3,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00182654254894604,NA,NA,NA,NA,NA,NA,NA,NA,NA
PC 16:0;0_18:3;0,PC,GPL,MEM,34,3,0,,0.00472393288542011,0.00479342190665483,NA,NA,NA,NA,0.00449917528565211,0.00563509047192153,0.00534722729424512,0.00713141671210949,0.00379539645210362,0.00475909272855889,0.00502760954975018,0.00530347654498405,0.00867282603813661,0.00708708776062289,0.00629722319379547,NA,0.00616386861091608,0.00603616294646546
PC 16:1;0_18:2;0,PC,GPL,MEM,34,3,0,,0.0286335431143778,0.0262393481451682,0.0217624281652028,0.0228022468206517,0.0378519581837246,0.0440066816171479,0.0274659668229341,0.0290049642178285,0.0266559014383738,0.029147853680244,0.0280949926299671,0.0323575463840477,0.0218058975416014,0.028780441423347,0.0334893485403455,0.0310312433895656,0.031630813020016,0.0342104702929891,0.023160890773379,0.0299473246987549
PC 16:2;0_18:1;0,PC,GPL,MEM,34,3,0,,0.04550107004764,0.0404500152291346,0.033699026709246,0.03642598020211,0.0623670838975477,0.0797335621999507,0.0463586491160432,0.0471176048254434,0.0430853666692945,0.0511323639471094,0.023881464525266,0.0214329858382427,0.0194358962213108,0.0207826230246677,0.0311331161920583,0.0282454597341106,0.0279282088047393,0.0256417190636898,0.0201169118568291,0.0234277103757944
PC 15:0;0_20:0;0,PC,GPL,MEM,35,0,0,,NA,NA,NA,NA,NA,NA,0.000708766008282801,NA,NA,NA,NA,NA,0.001728468467184,NA,NA,NA,NA,NA,NA,NA
PC 16:0;0_19:0;0,PC,GPL,MEM,35,0,0,,0.00492072665437357,0.00626882098417932,0.00760160974058998,0.00567129635229455,NA,0.00397675838280637,0.0052328867373967,0.00566110850577498,0.00571988658171558,0.00571100258064144,0.0157071770274078,0.0138654691084883,0.00845467465580031,0.0131699437024382,0.0138243032612466,0.0074491545536655,0.00997345435636637,0.00958497813225283,0.0124214525370812,0.0113393597492707
PC 17:0;0_18:0;0,PC,GPL,MEM,35,0,0,,0.0278509717683393,0.028339432098538,0.0251188554257377,0.028655035964317,NA,NA,NA,NA,NA,NA,0.041104060439855,0.0407393421506327,0.0279954983047876,0.032214223605513,NA,NA,0.0470948777398122,0.0420061952481029,0.0448156436766543,0.0417270815056194
PC 13:0;0_22:1;0,PC,GPL,MEM,35,1,0,,0.00334866342364055,NA,NA,0.00354087005338158,NA,NA,0.00420873116204276,NA,0.0040401362073099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PC 14:0;0_21:1;0,PC,GPL,MEM,35,1,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00447115700322704,NA,NA,NA,NA,NA,NA
PC 15:0;0_20:1;0,PC,GPL,MEM,35,1,0,,0.0581535619331469,0.0644567645907452,0.0602929183984359,0.0551614915228617,0.0591487813763269,0.0555929443274168,0.0593622649528232,0.0562682486223735,0.0609804492312211,0.0561741370205036,0.0764490385558958,0.07475844023042,0.0622682740477345,0.0647862866615234,0.0770015223283803,0.0655766623605394,0.0750126442989895,0.0697050185799943,0.0804164327578881,0.0742314662273446
PC 16:0;0_19:1;0,PC,GPL,MEM,35,1,0,,0.0441373233843909,0.0485039152866568,0.0430092308213007,0.0426131770582661,0.0488957925524133,0.0481731285385533,0.0447842176574338,0.0455230350282336,0.0433679878566247,0.0508206197248322,0.0565074616796911,0.0541926810247489,0.0612533195013001,0.0514488736548177,0.0665767600329508,0.0561113390359041,0.0553714450376587,0.0537445095944014,0.0720300126395011,0.0590471953320789
PC 16:1;0_19:0;0,PC,GPL,MEM,35,1,0,,0.0182935797579795,0.019256536732626,0.0183592976740636,0.0178546009589832,NA,NA,0.0208019929739013,0.0143793845818278,0.0256394560159798,0.0223446027618607,0.0336563954856219,0.0283263347423115,0.0277568961681544,0.0258462105618717,0.0315781208678371,0.02998886836614,0.0262962940775168,0.0310212782647009,0.0336384080644585,0.0281946993221742
PC 17:0;0_18:1;0,PC,GPL,MEM,35,1,0,,0.751070686646175,0.828376244081897,0.745969310724476,0.697034256406029,0.795105751989398,0.827288396880157,0.776173125326884,0.761103942062013,0.798482615133249,0.762761646147808,0.91371602244103,0.895650621323134,0.802409491474665,0.86410392960385,0.923249206294802,0.883807096229715,0.902011240426996,0.90717661268758,0.907594404435659,0.940248741454807
PC 17:1;0_18:0;0,PC,GPL,MEM,35,1,0,,0.0616942005454434,0.0663629052092284,0.0581309763735118,0.0546983714958744,0.0677670147555538,0.0586907328713658,0.0589813270720576,0.0585603551354273,0.0663175789295717,0.0601026486793286,0.0885156612677546,0.0837591270039157,0.0826163250501679,0.0786298951476902,0.0854516151914175,0.0773071460342654,0.0814482578410584,0.0869068844489342,0.0839503769449991,0.0872090346556291
PC 15:0;0_20:2;0,PC,GPL,MEM,35,2,0,,0.00749952774057273,0.00806015830977309,0.00699898156701819,0.0095786814650465,NA,NA,0.00841891045433921,0.00857088593852724,0.00624613968265498,0.00825989969086453,NA,0.00745569013181086,0.00783361477936206,0.00899531942427545,0.00735279856704765,NA,0.00759664819254297,0.00776643654756608,0.0111311965583036,0.0094345838042392
PC 16:0;0_19:2;0,PC,GPL,MEM,35,2,0,,0.00939790285761611,0.00661597970983857,0.00584153259929312,0.0101396747659062,NA,NA,NA,0.0071395042972014,0.00932103512212377,0.00747540108525647,0.00808601509178558,0.0090669157189932,NA,0.00706132096584655,NA,NA,0.00942793195207673,0.00924515219919981,0.00880962137349638,0.00713800921253171
PC 16:1;0_19:1;0,PC,GPL,MEM,35,2,0,,0.0353802571636776,0.0379440313838343,0.0366931213430357,0.0306947478652385,0.0411950784659725,0.0344495408614502,0.0412475250128785,0.0341812490126943,0.0355077723053396,0.0335218037850651,0.037736143619665,0.0364327576712057,0.0389592202943348,0.035814522894576,0.0360609849823143,0.0340230974065104,0.0349695105688793,0.0362235790992091,0.0413559385607908,0.0395206183519626
PC 17:0;0_18:2;0,PC,GPL,MEM,35,2,0,,0.0129230232356165,0.0119685344730718,0.0102560387640336,0.0105886042834233,0.0189854247204296,0.0168807046150865,0.0145212676441161,0.0142219500893837,0.0134262151342716,0.0123532161103574,0.011492196956475,0.0117579478794237,0.0105805766333686,0.0112668032301207,0.0282609242065352,0.0135478243641108,0.0130712417675184,0.012410728633819,0.011957444842135,0.0103539736031758
PC 17:1;0_18:1;0,PC,GPL,MEM,35,2,0,,0.554739144705312,0.574629792694199,0.546666192989334,0.493508911328541,0.526668870878587,0.535520672812453,0.57727158942769,0.568029078624892,0.567505944876888,0.536512449376331,0.508704570413168,0.473234786958037,0.406172962515942,0.488639416135161,0.439673655297362,0.438316014554036,0.467037144704144,0.495663052156547,0.491840677837363,0.484807861397412
PC 17:1;0_18:2;0,PC,GPL,MEM,35,3,0,,NA,0.0211843049336148,0.0168477259388103,0.0196039818772881,NA,NA,NA,NA,0.0184732183713022,0.0221758287463986,0.0201109375931348,NA,NA,0.0171217339879095,NA,NA,NA,NA,NA,0.0170234094631256
PC 14:0;0_22:1;0,PC,GPL,MEM,36,1,0,,0.0196089901983891,0.0225612102508319,0.0176875862789038,0.0187671527362981,0.023375924066586,0.0148435897237901,0.0171158197936958,0.0211566222011249,0.0213730644111474,0.0205879355713354,0.00756581573100084,0.00503079226150807,0.00906317342749967,0.00788708265498429,0.00743311274074275,0.00720985954971534,0.00856733604590946,0.007389012916264,NA,0.00742466384072191
PC 15:0;0_21:1;0,PC,GPL,MEM,36,1,0,,NA,NA,NA,NA,NA,NA,NA,0.00473317475411652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PC 16:0;0_20:1;0,PC,GPL,MEM,36,1,0,,0.265007101723922,0.282894746480273,0.249822126812872,0.25098632471348,0.288015961986161,0.271392042174186,0.283477783862006,0.291195693355988,0.274106867067697,0.258466141745422,0.158252547730871,0.148163139589604,0.149111215285337,0.156542334336588,0.168193190545094,0.165688334103372,0.155711508025728,0.15246443132255,0.156804174182339,0.15614569927706
PC 16:1;0_20:0;0,PC,GPL,MEM,36,1,0,,0.0489147876125747,0.0501175133666943,0.0428071143164041,0.0436011999812587,0.0539919426317178,0.051507420415739,0.0475831662775268,0.049129652251288,0.0475556996874135,0.0484405650311493,0.0477504953724879,0.0515679756016227,0.0539504611245593,NA,0.0548527579816123,NA,0.049751959766837,0.0492241514241921,0.0494227589824701,0.0528400572601219
PC 17:0;0_19:1;0,PC,GPL,MEM,36,1,0,,0.0095831064575789,0.00918024194269454,0.0081620838033102,0.00939035688533304,0.0107741151692979,0.0120913410353517,0.00848134289926683,0.0101942297697009,0.0102503961263509,0.00959721979420405,0.00795596565731766,0.00532266413277922,NA,0.00650669783170325,0.00923419808733308,NA,0.00602613467101402,0.00531316506417343,0.00676778217106764,0.00670940688307228
